student_id,course_id,term,section_id,instructor_id,switch_term,term_index,course_term_id,section_term_id,post_redesign,redesign_status,final_numeric_grade,final_numeric_grade_z,olse_q1_mean,olse_q2_mean,olse_q3_mean,olse_q4_mean,olse_q5_mean,olse_q1_mean_z,olse_q2_mean_z,olse_q3_mean_z,olse_q4_mean_z,olse_q5_mean_z,olse_overall_mean,olse_overall_z,mastery_redesign,social_vicarious_redesign,structural_compliance_redesign,redesign_intensity,mastery_redesign_z,social_vicarious_redesign_z,structural_compliance_redesign_z,redesign_intensity_z,post_x_mastery_redesign_z,post_x_social_vicarious_redesign_z,post_x_structural_compliance_redesign_z,post_x_redesign_intensity_z,fs_Q1,fs_Q2,fs_Q3,fs_Q4,fs_Q5,fs_Overall_OLSE
STU_000592,ENGR 140,2026SP,S03,INST_ENGR140_03,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S03,1,post,3.3,0.9314202872713531,3.75,2.8,3.6666666666666665,3.6,3.3333333333333335,0.3413610971400255,-1.278229053708621,0.38728913704759005,0.29226546275745297,-0.2539911329435696,3.466666666666667,-0.06364141702859338,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,-0.6722554133430871,-1.0421203430965091,-0.5642501826195296,-0.7314952052208156,-0.6362349651666259,-0.08860233688493606
STU_000393,ENGR 140,2026SP,S04,INST_ENGR140_01,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S04,1,post,2.7,0.17691692386090738,3.5,3.8,3.6666666666666665,3.2,3,-0.1586428265550334,0.5858549829497852,0.38728913704759005,-0.4565453960720986,-0.8942774616501927,3.433333333333333,-0.13642751615394064,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,-1.3680394034454233,-0.38146372351803876,-0.988985945751952,-1.4559107725349516,-1.2470107047638157,-0.14510543511012622
STU_000191,ENGR 140,2026SP,S04,INST_ENGR140_01,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S04,1,post,3,0.5541686055661302,3.75,3.2,3.1666666666666665,3.4,3.8333333333333335,0.3413610971400255,-0.5325954390452579,-0.5797003006762981,-0.08213996665732322,0.7064383601163647,3.5,0.009144682096752907,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,0.13125769002921314,-0.30031990769712913,-0.2410369661995321,-0.0506033925993119,0.34627834048967865,-0.002394039779745479
STU_000259,ENGR 140,2026SP,S04,INST_ENGR140_01,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S04,1,post,2.7,0.17691692386090738,4.5,3.2,3.5,3.4,3.8333333333333335,1.8413728682252022,-0.5325954390452579,0.06495932447296097,-0.08213996665732322,0.7064383601163647,3.7666666666666666,0.5914334750995252,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,5.849876392131418,2.3050062911363747,4.4686169858908995,5.171276612714543,3.383712810178365,0.567603145485923
STU_001540,ENGR 140,2026SP,S04,INST_ENGR140_01,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S04,1,post,3.7,1.4344225295449842,4.375,4.4,4.5,4.4,4,1.5913709063776729,1.7043054049448298,1.9989381999207372,1.789887180416557,1.0265815244696759,4.333333333333333,1.828797160230416,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,16.533653744148808,9.046711800485197,14.777825138329783,16.85667621687616,10.09761576060761,1.7851798030570705
STU_000925,ENGR 140,2026SP,S04,INST_ENGR140_01,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S04,1,post,3.3,0.9314202872713531,3,3,2.8333333333333335,3.6,3.5,-1.1586506739451512,-0.9054122463769394,-1.2243599258255562,0.29226546275745297,0.06615203140974155,3.1666666666666665,-0.7187163091567129,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,-6.467993903943659,-3.513590465084283,-5.7119315690245624,-6.0650445198346254,-3.5957829006820243,-0.6726623641198209
STU_000505,ENGR 140,2026SP,S04,INST_ENGR140_01,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S04,1,post,3,0.5541686055661302,3.875,3.6,3.5,3.6,3.8333333333333335,0.5913630589875549,0.21303817561810445,0.06495932447296097,0.29226546275745297,0.7064383601163647,3.7,0.4458612768488326,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,4.015064258433342,2.0840648708127634,3.3609015457514406,3.974550357206122,2.6406846987699035,0.42536429883678967
STU_000692,ENGR 140,2026SP,S04,INST_ENGR140_01,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S04,1,post,2.3,-0.3260853184127238,3.375,3.4,4.166666666666667,4,4,-0.40864478840256285,-0.1597786317135771,1.354278574771479,1.0410763215870045,1.0265815244696759,3.7666666666666666,0.5914334750995252,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,5.062719648885927,2.6078251611858585,5.152748574819327,5.6788107986471275,3.727324465088606,0.5894602422961407
STU_001129,ENGR 140,2026SP,S05,INST_ENGR140_02,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S05,1,post,2.7,0.17691692386090738,3.75,3.2,3.5,3,3,0.3413610971400255,-0.5325954390452579,0.06495932447296097,-0.8309508254868748,-0.8942774616501927,3.3333333333333335,-0.3547858135299795,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,-3.2563234143700766,-2.0491244622072733,-2.9713208541746106,-3.7241212037609737,-2.5605392593764917,-0.38137782513758434
STU_000921,ENGR 140,2026SP,S05,INST_ENGR140_02,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S05,1,post,2.7,0.17691692386090738,4.125,4.2,3.6666666666666665,3.6,3.5,1.0913669826826138,1.3314885976131483,0.38728913704759005,0.29226546275745297,0.06615203140974155,3.8333333333333335,0.7370056733502187,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,6.811458782177969,3.9475594667074714,5.73156969213794,6.610710336247586,3.8642296245865224,0.7132642533737737
STU_000031,ENGR 140,2026SP,S05,INST_ENGR140_02,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S05,1,post,3,0.5541686055661302,3.625,3.8,3.8333333333333335,3.4,3,0.09135913529249606,0.5858549829497852,0.7096189496222199,-0.08213996665732322,-0.8942774616501927,3.533333333333333,0.0819307812220992,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,0.5951583952177111,0.5678752133409987,0.7566456963207103,0.5402251250537382,-0.13517570477651505,0.06268937164531833
STU_001518,ENGR 140,2026SP,S05,INST_ENGR140_02,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S05,1,post,3.3,0.9314202872713531,4.5,3.8,4.5,4.2,3.6666666666666665,1.8413728682252022,0.5858549829497852,1.9989381999207372,1.4154817510017808,0.3862951957630527,4.166666666666667,1.4648666646036845,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,13.555469069402678,6.857009329320485,12.027893811971673,13.540267185385153,7.886335857065872,1.4355713610179097
STU_000577,ENGR 140,2026SP,S05,INST_ENGR140_02,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S05,1,post,2.7,0.17691692386090738,4.25,4,3.6666666666666665,4,3.3333333333333335,1.3413689445301433,0.9586717902814668,0.38728913704759005,1.0410763215870045,-0.2539911329435696,3.8666666666666667,0.809791772475565,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,7.536296572413849,4.079179151988075,6.3226328029356305,7.465022335596861,4.062637715275453,0.7844611798377675
STU_001388,ENGR 140,2026SP,S05,INST_ENGR140_02,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S05,1,post,2.7,0.17691692386090738,4.75,4.4,4.166666666666667,3.8,4.333333333333333,2.3413767919202613,1.7043054049448298,1.354278574771479,0.6666708921722283,1.6668678531762982,4.333333333333333,1.828797160230416,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,17.00647458741837,9.105442806627023,14.603400336280073,16.61552525963966,10.510034782707057,1.7964345918864721
STU_000966,ENGR 140,2026SP,S05,INST_ENGR140_02,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S05,1,post,3,0.5541686055661302,4.25,4.2,4,3.8,4.333333333333333,1.3413689445301433,1.3314885976131483,1.031948762196849,0.6666708921722283,1.6668678531762982,4.133333333333334,1.3920805654783381,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,12.58171819973854,6.8728453703524846,10.986216854090825,12.536618092140257,8.095266319600228,1.3500782466255403
STU_001028,ENGR 140,2026SP,S05,INST_ENGR140_02,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S05,1,post,2,-0.7033370001179466,2.875,2.8,3.3333333333333335,2.8,2.5,-1.4086526357926807,-1.278229053708621,-0.25737048810166807,-1.205356254901651,-1.8547069547101271,2.8666666666666667,-1.3737912012848315,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,-11.983572534744821,-6.495079837967082,-10.14427333516408,-12.063344035978995,-7.796447370639579,-1.2818456118768222
STU_001536,ENGR 140,2026SP,S06,INST_ENGR140_03,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S06,1,post,2.3,-0.3260853184127238,3.875,3.8,3.5,3.6,3.6666666666666665,0.5913630589875549,0.5858549829497852,0.06495932447296097,0.29226546275745297,0.3862951957630527,3.7,0.4458612768488326,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,3.8167186723282946,2.132353483055425,3.179231025336367,3.7611107475404815,2.327885921940175,0.4023835349196528
STU_000767,ENGR 140,2026SP,S06,INST_ENGR140_03,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S06,1,post,2,-0.7033370001179466,3.125,3.4,3,3.2,3.5,-0.9086487120976218,-0.1597786317135771,-0.9020301132509271,-0.4565453960720986,0.06615203140974155,3.2333333333333334,-0.5731441109060194,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,-5.217765465495069,-2.574043993432721,-4.633189408622264,-5.127283184975324,-2.916964078090909,-0.5466475724038588
STU_000264,ENGR 140,2026SP,S06,INST_ENGR140_03,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S06,1,post,2.7,0.17691692386090738,3.875,3.2,3.5,3.2,3.5,0.5913630589875549,-0.5325954390452579,0.06495932447296097,-0.4565453960720986,0.06615203140974155,3.5,0.009144682096752907,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,0.2433772603658463,-0.26847860633957277,0.010521781383453206,-0.13038310063285474,0.027495437567488037,-2.192951944876328e-4
STU_000440,ENGR 140,2026SP,S06,INST_ENGR140_03,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S06,1,post,2.3,-0.3260853184127238,3,2.4,3,2.8,2.5,-1.1586506739451512,-2.0238626683719834,-0.9020301132509271,-1.205356254901651,-1.8547069547101271,2.7666666666666666,-1.5921494986608713,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,-13.470115963689185,-7.681703621109437,-11.825949737100427,-13.71947818710461,-8.732622107993517,-1.4631058075427716
STU_001360,ENGR 140,2026SP,S06,INST_ENGR140_03,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S06,1,post,3,0.5541686055661302,4.625,4,3.6666666666666665,3.8,3.6666666666666665,2.0913748300727315,0.9586717902814668,0.38728913704759005,0.6666708921722283,0.3862951957630527,4,1.100936168976951,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,10.290184818045898,5.304037715715754,8.403747091088801,9.839783935340645,5.840908000470439,1.055091808909916
STU_000582,ENGR 140,2026SP,S06,INST_ENGR140_03,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S06,1,post,3,0.5541686055661302,3.25,3.2,2.8333333333333335,3,3.1666666666666665,-0.6586467502500923,-0.5325954390452579,-1.2243599258255562,-0.8309508254868748,-0.5741342972968816,3.1,-0.8642885074074055,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,-7.950880900425543,-4.203993322953965,-7.242799878637233,-8.12494089247143,-4.921444690142566,-0.8616016289942662
STU_001203,ENGR 140,2026SP,S06,INST_ENGR140_03,2026SP,20261,ENGR 140__2026SP,ENGR 140__2026SP__S06,1,post,2.7,0.17691692386090738,3.625,3.2,3.3333333333333335,3.4,2.5,0.09135913529249606,-0.5325954390452579,-0.25737048810166807,-0.08213996665732322,-1.8547069547101271,3.2333333333333334,-0.5731441109060194,0.177158,0.041667,0.341409,0.184348,0.22511,-1.327359,1.536533,0.357598,0.22511,-1.327359,1.536533,0.357598,-4.917262469079086,-2.8570888042197944,-4.479086746799177,-5.1436732426559395,-3.960850140616859,-0.5585610585216185
STU_001511,ENGR 17,2024SP,S01,INST_ENGR17_01,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S01,0,pre,2.3,-0.3260853184127238,3.5,3.2,3.3333333333333335,4,2.6666666666666665,-0.1586428265550334,-0.5325954390452579,-0.25737048810166807,1.0410763215870045,-1.534563790356816,3.3333333333333335,-0.3547858135299795,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,-2.903396509689876,-1.7342337862310053,-2.582661811653564,-2.6238149603604284,-2.4934973670617517,-0.3189699542996637
STU_001008,ENGR 17,2024SP,S01,INST_ENGR17_01,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S01,0,pre,2.7,0.17691692386090738,3.375,3.6,3.1666666666666665,3.4,3,-0.40864478840256285,0.21303817561810445,-0.5797003006762981,-0.08213996665732322,-0.8942774616501927,3.3,-0.4275719126553268,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,-3.907617658317896,-1.817835305266731,-3.532504612793911,-3.8852516613610795,-2.7459157874639692,-0.4215305408402309
STU_000852,ENGR 17,2024SP,S01,INST_ENGR17_01,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S01,0,pre,2,-0.7033370001179466,2.875,2.8,3.1666666666666665,3.4,3,-1.4086526357926807,-1.278229053708621,-0.5797003006762981,-0.08213996665732322,-0.8942774616501927,3.033333333333333,-1.009860705658099,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,-9.237610053910833,-5.088363159158465,-7.851723548366458,-8.929314150228004,-5.677295456746126,-0.9723573571187922
STU_000094,ENGR 17,2024SP,S01,INST_ENGR17_01,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S01,0,pre,2,-0.7033370001179466,3.375,3,3.5,3.2,3.5,-0.40864478840256285,-0.9054122463769394,0.06495932447296097,-0.4565453960720986,0.06615203140974155,3.3333333333333335,-0.3547858135299795,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,-3.160166230791623,-1.9935102160679554,-2.625041625044572,-3.2013199363949054,-1.7534235524392447,-0.3361222706297102
STU_000127,ENGR 17,2024SP,S01,INST_ENGR17_01,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S01,0,pre,0,-3.2183482114861004,3.125,3.2,2.6666666666666665,2.8,3,-0.9086487120976218,-0.5325954390452579,-1.546689738400186,-1.205356254901651,-0.8942774616501927,2.966666666666667,-1.1554329039087916,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,-10.166888655232107,-5.2710814350399255,-9.190984957763234,-10.40123974887743,-6.382851063126372,-1.100184860707832
STU_000506,ENGR 17,2024SP,S01,INST_ENGR17_01,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S01,0,pre,1.7,-1.0805886818231698,3,3,3,3.2,3,-1.1586506739451512,-0.9054122463769394,-0.9020301132509271,-0.4565453960720986,-0.8942774616501927,3.033333333333333,-1.009860705658099,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,-9.228476339187335,-4.958096452102398,-8.041866042056718,-9.126784910186707,-5.747178117509283,-0.9826078220546215
STU_001404,ENGR 17,2024SP,S01,INST_ENGR17_01,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S01,0,pre,2.3,-0.3260853184127238,2.625,2,1.8333333333333333,2.2,1.8333333333333333,-1.9086565594877396,-2.7694962830353456,-3.1583388012733327,-2.328572543145978,-3.135279612123373,2.1333333333333333,-2.9750853820424554,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,-24.845877813807277,-13.703089995898408,-22.370405756829513,-25.435409074575304,-16.027874588399577,-2.708655768787493
STU_001522,ENGR 17,2024SP,S02,INST_ENGR17_02,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S02,0,pre,2.3,-0.3260853184127238,3,3.2,2.5,3.2,2.6666666666666665,-1.1586506739451512,-0.5325954390452579,-1.869019550974815,-0.4565453960720986,-1.534563790356816,2.9,-1.301005102159485,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,-11.595103709920105,-5.998506247459175,-10.485138231665234,-11.551088633019035,-7.4739853202361015,-1.2486254363157239
STU_000622,ENGR 17,2024SP,S02,INST_ENGR17_02,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S02,0,pre,2.7,0.17691692386090738,3.5,3.6,3.3333333333333335,3.2,3.1666666666666665,-0.1586428265550334,0.21303817561810445,-0.25737048810166807,-0.4565453960720986,-0.5741342972968816,3.3666666666666667,-0.28199971440463323,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,-2.5943242571431586,-1.2085987923250097,-2.340654833138415,-2.7268819198482266,-1.8196351524791419,-0.28430577793654777
STU_000699,ENGR 17,2024SP,S02,INST_ENGR17_02,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S02,0,pre,1,-1.9608426058020236,3.75,2.8,3,2.2,3,0.3413610971400255,-1.278229053708621,-0.9020301132509271,-2.328572543145978,-0.8942774616501927,3.033333333333333,-1.009860705658099,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,-8.438182864163695,-5.051118868769189,-7.926591741717798,-9.4857979840794,-5.631921093428855,-0.9656165283665002
STU_000475,ENGR 17,2024SP,S02,INST_ENGR17_02,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S02,0,pre,2.7,0.17691692386090738,3.875,3.6,3.3333333333333335,4.4,3.8333333333333335,0.5913630589875549,0.21303817561810445,-0.25737048810166807,1.789887180416557,0.7064383601163647,3.8,0.6642195742248714,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,5.877731780387006,3.0372961629875466,4.864300619132132,6.307473773912274,3.7770199689113246,0.634531476444024
STU_001525,ENGR 17,2024SP,S02,INST_ENGR17_02,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S02,0,pre,1.7,-1.0805886818231698,2.875,3.4,3.1666666666666665,2.8,3.1666666666666665,-1.4086526357926807,-0.1597786317135771,-0.5797003006762981,-1.205356254901651,-0.5741342972968816,3.066666666666667,-0.9370746065327518,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,-8.61927135361914,-4.219050115550484,-7.314311840966797,-8.608248854849954,-5.164603792102238,-0.9042428044192912
STU_000656,ENGR 17,2024SP,S02,INST_ENGR17_02,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S02,0,pre,3,0.5541686055661302,4.375,3.8,4.166666666666667,3.8,4.333333333333333,1.5913709063776729,0.5858549829497852,1.354278574771479,0.6666708921722283,1.6668678531762982,4.133333333333334,1.3920805654783381,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,12.463781746970389,6.358570475739965,10.905571900289296,12.311946414502971,7.959159344009005,1.3260363469142507
STU_000659,ENGR 17,2024SP,S03,INST_ENGR17_03,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S03,0,pre,2,-0.7033370001179466,2.375,2.4,2.3333333333333335,2,2.1666666666666665,-2.4086604831827985,-2.0238626683719834,-2.191349363549444,-2.702977972560754,-2.49499328341675,2.2666666666666666,-2.6839409855410694,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,-23.323057839147367,-12.498090399654977,-20.510716031116296,-23.733852811769054,-14.765829777440656,-2.51341063002444
STU_000552,ENGR 17,2024SP,S03,INST_ENGR17_03,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S03,0,pre,2.7,0.17691692386090738,3.625,3,3.5,3.8,3.6666666666666665,0.09135913529249606,-0.9054122463769394,0.06495932447296097,0.6666708921722283,0.3862951957630527,3.533333333333333,0.0819307812220992,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,0.8866774827527981,-0.04013924330159877,0.7548001166627335,1.0528831140332695,0.7015779323812897,0.09372194900599894
STU_000980,ENGR 17,2024SP,S03,INST_ENGR17_03,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S03,0,pre,2.3,-0.3260853184127238,4.125,4,4.333333333333333,4.2,3.8333333333333335,1.0913669826826138,0.9586717902814668,1.6766083873461073,1.4154817510017808,0.7064383601163647,4.1,1.31929446635299,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,11.88174247569063,6.360268722893198,10.718199566623662,12.158546829242136,7.3036918868041445,1.2855370159516384
STU_001144,ENGR 17,2024SP,S03,INST_ENGR17_03,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S03,0,pre,2.7,0.17691692386090738,4.125,4,3.6666666666666665,3.6,3.5,1.0913669826826138,0.9586717902814668,0.38728913704759005,0.29226546275745297,0.06615203140974155,3.8,0.6642195742248714,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,5.901009386774427,3.2739580670697874,4.954720621045174,5.690105772788835,3.3115899541007576,0.6133524294249393
STU_001171,ENGR 17,2024SP,S03,INST_ENGR17_03,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S03,0,pre,2,-0.7033370001179466,3,3.8,3,3.4,3.3333333333333335,-1.1586506739451512,0.5858549829497852,-0.9020301132509271,-0.08213996665732322,-0.2539911329435696,3.2666666666666666,-0.5003580117806731,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,-4.880034667659997,-1.977670093929265,-4.192301950096875,-4.516625379262131,-2.756911724411066,-0.49212005959446903
STU_001107,ENGR 17,2024SP,S03,INST_ENGR17_03,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S03,0,pre,3.3,0.9314202872713531,3.75,4.4,4.333333333333333,4.2,4,0.3413610971400255,1.7043054049448298,1.6766083873461073,1.4154817510017808,1.0265815244696759,4.1,1.31929446635299,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,11.540742132506502,6.744026699236711,10.711427737812183,12.138022728201268,7.426192694528041,1.282930982627909
STU_000567,ENGR 17,2024SP,S03,INST_ENGR17_03,2026SP,20241,ENGR 17__2024SP,ENGR 17__2024SP__S03,0,pre,2.3,-0.3260853184127238,3.125,2.8,3,2.4,2.8333333333333335,-0.9086487120976218,-1.278229053708621,-0.9020301132509271,-1.9541671137312024,-1.214420626003504,2.8666666666666667,-1.3737912012848315,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,-12.1701770669117,-6.695015334712841,-10.73522078067197,-12.657641572735901,-7.720547588405355,-1.3241296674942713
STU_000367,ENGR 17,2024F,S01,INST_ENGR17_01,2026SP,20243,ENGR 17__2024F,ENGR 17__2024F__S01,0,pre,2.3,-0.3260853184127238,3.75,3.6,3.3333333333333335,3.8,3.6666666666666665,0.3413610971400255,0.21303817561810445,-0.25737048810166807,0.6666708921722283,0.3862951957630527,3.6333333333333333,0.300289078598139,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,2.417360155487152,1.2693031683180194,1.9192406571944505,2.5435340959904273,1.5717463516394028,0.25786187426195034
STU_000617,ENGR 17,2024F,S01,INST_ENGR17_01,2026SP,20243,ENGR 17__2024F,ENGR 17__2024F__S01,0,pre,2.3,-0.3260853184127238,4.25,4.6,4.666666666666667,4.2,3.6666666666666665,1.3413689445301433,2.07712221227651,2.321268012495367,1.4154817510017808,0.3862951957630527,4.266666666666667,1.6832249619797233,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,15.45044041266801,8.728133342743886,14.011020224096368,15.688856729281596,9.135250445498354,1.6704662183524803
STU_001226,ENGR 17,2024F,S01,INST_ENGR17_01,2026SP,20243,ENGR 17__2024F,ENGR 17__2024F__S01,0,pre,2,-0.7033370001179466,2.75,2.4,3,2.6,2.8333333333333335,-1.65865459764021,-2.0238626683719834,-0.9020301132509271,-1.5797616843164264,-1.214420626003504,2.7333333333333334,-1.6649355977862175,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,-14.771134524304573,-8.252815190322215,-12.763627755724562,-14.944421101144387,-9.141752420391448,-1.5844922960975374
STU_000113,ENGR 17,2024F,S01,INST_ENGR17_01,2026SP,20243,ENGR 17__2024F,ENGR 17__2024F__S01,0,pre,2.7,0.17691692386090738,3.625,3,3.6666666666666665,3.8,3.5,0.09135913529249606,-0.9054122463769394,0.38728913704759005,0.6666708921722283,0.06615203140974155,3.533333333333333,0.0819307812220992,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,0.6616178203621994,-0.17087195671654812,0.6911635193191248,0.8369510271116323,0.37919865319067375,0.0698885382386564
STU_001154,ENGR 17,2024F,S01,INST_ENGR17_01,2026SP,20243,ENGR 17__2024F,ENGR 17__2024F__S01,0,pre,1.7,-1.0805886818231698,2.5,2.6,2.8333333333333335,2.4,1.6666666666666667,-2.158658521335269,-1.6510458610403016,-1.2243599258255562,-1.9541671137312024,-3.4554227764766843,2.4,-2.3927965890396834,0.129397,0.24625,0.118773,0.155954,-0.571332,0.591033,-0.642206,-0.598996,-0,0,-0,-0,-20.594341710405427,-10.970988008366938,-17.856232383262324,-20.82331659162537,-13.577160906743678,-2.21756513108213
